ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaA06g24550D		361		257		307		206		185		198
BnaA06g24540D		11		16		10		6		3		6
BnaA06g24530D		415		377		178		139		93		96
BnaA06g24520D		168		189		116		81		84		95
BnaA06g24510D		4		9		27		27		8		15
BnaA06g24500D		0		1		0		0		0		0
BnaA06g24490D		9		0		2		3		7		8
BnaA06g24480D		2		0		1		0		0		0
BnaA06g24470D		20		9		6		6		8		3
BnaA06g24460D		2		2		5		0		3		2
BnaA06g24450D		15		5		6		7		9		14
BnaA06g24440D		65		78		61		49		43		59
BnaA06g24430D		117		144		54		38		54		42
BnaA06g24420D		55		41		38		18		37		36
BnaA06g24410D		217		287		37		50		157		122
BnaA06g24400D		0		1		3		10		1		3
BnaA06g24390D		310		41		80		43		237		314
BnaA06g24380D		0		0		0		0		0		0
BnaA06g24370D		2		0		0		1		0		0
BnaA06g24360D		445		531		370		235		298		439
BnaA06g24350D		128		241		113		90		63		64
BnaA06g24340D		118		165		64		49		74		81
BnaA06g24330D		130		43		44		17		99		138
BnaA06g24320D		99		25		23		12		30		59
BnaA06g24310D		94		70		69		67		50		76
BnaA06g24300D		1103		2317		1277		1154		1862		1924
BnaA06g24290D		10		6		2		6		5		13
BnaA06g24280D		40		106		27		32		63		55
BnaA06g24270D		2		2		1		0		1		3
BnaA06g24260D		2		0		0		0		0		1
BnaA06g24250D		5		3		1		0		5		5
BnaA06g24240D		0		0		0		0		0		0
BnaA06g24230D		22		41		14		13		13		16
BnaA06g24220D		32		28		22		18		21		36
BnaA06g24210D		288		439		203		166		213		219
BnaA06g24200D		7		5		9		1		25		24
BnaA06g24190D		175		258		408		307		339		363
BnaA06g24180D		76		52		28		18		26		44
BnaA06g24170D		133		95		57		47		110		134
BnaA06g24160D		0		0		0		1		0		0
BnaA06g24150D		1050		633		594		439		478		562
BnaA06g24140D		43		126		13		6		14		16
BnaA06g24130D		7		2		10		8		4		4
BnaA06g24120D		27		11		7		4		14		10
BnaA06g24110D		8		6		2		3		2		4
BnaA06g24100D		26		14		11		11		18		16
BnaA06g24090D		10		39		5		8		6		9
BnaA06g24080D		0		0		0		0		0		0
BnaA06g24070D		0		0		0		0		0		0
BnaA06g24060D		0		0		0		0		0		0
BnaA06g24050D		0		30		25		8		1		0
BnaA06g24040D		44		56		73		38		66		77
BnaA06g24030D		0		0		0		0		0		0
BnaA06g24020D		13		4		3		6		7		12
BnaA06g24010D		3		7		11		13		9		11
BnaA06g24000D		0		0		10		5		0		0
BnaA06g23990D		6		2		1		3		22		20
BnaA06g23980D		0		0		0		0		0		0
BnaA06g23970D		0		1		0		0		0		1
BnaA06g23960D		37		16		67		44		47		72
BnaA06g23950D		11		13		30		13		5		7
BnaA06g23940D		13		19		29		21		5		7
BnaA06g23930D		0		0		0		0		0		0
BnaA06g23920D		0		0		0		0		0		0
BnaA06g23910D		0		0		0		0		0		0
BnaA06g23900D		26		16		10		12		15		19
BnaA06g23890D		43		35		38		32		16		34
BnaA06g23880D		7		0		8		7		3		3
BnaA06g23870D		932		1089		778		542		556		645
BnaA06g23860D		0		0		0		0		0		0
BnaA06g23850D		47		44		28		27		21		34
BnaA06g23840D		3		22		4		0		5		4
BnaA06g23830D		1		101		36		29		2		1
BnaA06g23820D		21		92		18		8		8		12
BnaA06g23810D		24		45		46		39		31		39
BnaA06g23800D		600		416		85		101		119		132
BnaA06g23790D		23		35		17		7		19		24
BnaA06g23780D		12		5		16		11		13		13
BnaA06g23770D		60		59		87		68		70		75
BnaA06g23760D		48		53		72		60		77		70
BnaA06g23750D		0		0		1		1		2		0
BnaA06g23740D		1		9		6		9		4		7
BnaA06g23730D		42		216		208		225		62		85
BnaA06g23720D		8		37		2		2		2		1
BnaA06g23710D		0		2		2		0		0		2
BnaA06g23700D		1033		601		302		224		401		528
BnaA06g23690D		0		0		0		0		0		0
BnaA06g23680D		15		28		21		29		21		33
BnaA06g23670D		0		0		0		0		0		0
BnaA06g23660D		1		1		2		0		2		1
BnaA06g23650D		0		0		0		0		0		0
BnaA06g23640D		133		176		313		226		150		222
BnaA06g23630D		6		0		1		0		0		3
BnaA06g23620D		1		1		0		0		0		2
BnaA06g23610D		0		0		2		5		1		2
BnaA06g23600D		41		70		14		15		23		24
BnaC08g10950D		0		0		0		0		0		0
BnaC08g10960D		0		1		4		0		2		3
BnaC08g10970D		0		0		0		0		0		0
BnaC08g10980D		0		0		0		0		0		0
BnaC08g10990D		0		0		0		0		0		0
BnaC08g11000D		0		0		0		0		0		0
BnaC08g11010D		0		0		0		0		0		0
BnaC08g11020D		0		0		0		0		0		0
BnaC08g11030D		0		3		2		0		0		0
BnaC08g11040D		4		4		1		2		3		0
BnaC08g11050D		0		0		0		0		0		0
BnaC08g11060D		648		455		219		182		236		257
BnaC08g11070D		9		44		31		31		10		13
BnaC08g11080D		373		342		331		289		230		273
BnaC08g11090D		0		0		0		0		0		0
BnaC08g11100D		18		24		8		4		8		5
BnaC08g11110D		694		788		589		743		824		943
BnaC08g11120D		229		126		262		214		207		294
BnaC08g11130D		42		54		95		75		72		97
BnaC08g11140D		89		119		107		72		98		101
BnaC08g11150D		2		7		0		0		1		0
BnaC08g11160D		110		112		193		135		149		184
BnaC08g11170D		0		0		0		0		0		0
BnaC08g11180D		8		7		1		3		1		0
BnaC08g11190D		2		0		1		1		0		0
BnaC08g11200D		0		0		0		0		0		0
BnaC08g11210D		0		0		0		0		0		0
BnaC08g11220D		0		0		0		0		0		0
BnaC08g11230D		0		0		0		0		0		0
BnaC08g11240D		4		0		1		0		0		0
BnaC08g11250D		0		1		0		2		0		0
BnaC08g11260D		0		0		0		0		0		0
BnaC08g11270D		7		5		6		3		3		4
BnaC08g11280D		1		0		0		0		0		0
BnaC08g11290D		0		11		1		2		2		2
BnaC08g11300D		9		10		1		2		4		2
BnaC08g11310D		0		4		0		0		0		0
BnaC08g11320D		112		158		99		85		96		109
BnaC08g11330D		0		0		0		0		0		0
BnaC08g11340D		0		1		0		0		0		0
BnaC08g11350D		0		0		2		1		0		0
BnaC08g11360D		24		10		6		5		13		16
BnaC08g11370D		0		0		0		0		0		0
BnaC08g11380D		0		0		0		0		0		0
BnaC08g11390D		0		4		0		1		3		3
BnaC08g11400D		364		142		231		175		196		214
BnaC08g11410D		552		571		366		307		483		491
BnaC08g11420D		0		0		0		0		0		0
BnaC08g11430D		51		45		69		48		55		49
BnaC08g11440D		334		519		390		338		391		422
BnaC08g11450D		60		52		24		17		20		22
BnaC08g11460D		1		1		1		1		2		2
BnaC08g11470D		0		0		0		0		0		0
BnaC08g11480D		0		0		0		0		0		0
BnaC08g11490D		0		0		0		0		0		0
BnaC08g11500D		33		20		16		13		16		25
BnaC08g11510D		1		0		1		1		1		1
BnaC08g11520D		0		0		0		0		0		0
BnaC08g11530D		0		0		0		0		0		0
BnaC08g11540D		0		0		0		0		0		0
BnaC08g11550D		65		46		17		9		21		18
BnaC08g11560D		0		0		0		0		0		0
BnaC08g11570D		0		0		0		0		0		0
BnaC08g11580D		0		0		0		1		0		0
BnaC08g11590D		0		0		0		0		0		0
BnaC08g11600D		1		6		4		3		0		1
BnaC08g11610D		0		0		0		0		0		0
BnaC08g11620D		157		182		62		58		75		83
BnaC08g11630D		0		2		0		0		2		2
BnaC08g11640D		0		2		0		0		0		0
BnaC08g11650D		275		408		183		267		593		620
BnaC08g11660D		34		16		20		26		23		21
BnaC08g11670D		175		125		147		86		136		203
