ID		2		6		Ae_Gae_2		Ae_Gae_3		All1_Gae_2		All1_Gae_3
BnaC06g07010D		0		1		0		1		0		0
BnaC06g07000D		1		0		0		0		0		0
BnaC06g06990D		10		13		2		2		3		5
BnaC06g06980D		51		33		39		22		53		43
BnaC06g06970D		53		31		27		37		25		38
BnaC06g06960D		116		119		82		58		75		99
BnaC06g06950D		0		5		2		0		1		0
BnaC06g06940D		111		166		39		35		59		45
BnaC06g06930D		0		0		0		0		0		1
BnaC06g06920D		40		50		16		18		18		27
BnaC06g06910D		0		0		1		0		0		0
BnaC06g06900D		0		0		0		0		0		0
BnaC06g06890D		1		0		1		1		1		3
BnaC06g06880D		36		232		44		32		45		47
BnaC06g06870D		226		167		163		113		163		230
BnaC06g06860D		209		173		96		82		111		114
BnaC06g06850D		4		3		1		0		0		3
BnaC06g06840D		31		20		13		11		20		15
BnaC09g21920D		0		0		0		0		0		0
BnaC09g21930D		0		0		0		0		0		0
BnaC09g21940D		2		0		0		1		0		1
BnaC09g21950D		0		0		0		0		0		0
BnaC09g21960D		0		0		0		0		0		0
BnaC09g21970D		7		35		3		4		4		7
BnaC09g21980D		0		0		0		0		0		0
BnaC09g21990D		0		0		0		0		0		0
BnaC09g22000D		0		0		0		0		0		0
BnaC09g22010D		2		0		1		0		0		0
BnaC09g22020D		0		0		0		0		0		0
BnaC09g22030D		0		0		0		0		0		0
BnaC09g22040D		0		0		0		0		0		0
BnaC09g22050D		14		2		6		3		1		3
BnaC09g22060D		18		2		1		0		4		7
BnaC09g22070D		33		5		13		3		7		11
BnaC09g22080D		73		64		77		50		73		85
BnaC09g22090D		1		33		11		6		1		1
BnaC09g22100D		13		7		2		3		1		0
BnaC09g22110D		3		1		5		1		0		2
BnaC09g22120D		1		5		10		5		0		0
BnaC09g22130D		0		0		0		0		0		0
BnaC09g22140D		0		0		0		0		0		0
BnaC09g22150D		0		5		0		0		1		0
BnaC09g22160D		0		0		0		0		0		0
BnaC09g22170D		281		257		21		38		171		104
BnaC09g22180D		929		867		381		314		320		375
BnaC09g22190D		0		0		0		0		0		0
BnaC09g22200D		0		0		0		1		0		0
BnaC09g22210D		0		0		0		0		0		0
BnaC09g22220D		0		0		0		0		0		4
BnaC09g22230D		0		0		0		0		0		0
BnaC09g22240D		15		0		0		0		2		5
BnaCnng07000D		86		27		40		49		56		81
BnaCnng07010D		0		0		0		0		0		0
BnaCnng07020D		0		0		0		0		0		1
BnaCnng07030D		48		75		9		12		36		29
BnaCnng07040D		1		2		0		0		0		0
BnaCnng07050D		3		4		1		0		4		1
BnaCnng07060D		0		0		0		0		0		0
BnaCnng07070D		0		0		2		1		0		0
BnaCnng07080D		0		0		0		0		0		0
BnaCnng07090D		9		14		9		9		8		6
BnaCnng07100D		0		0		0		0		0		0
BnaCnng07110D		3		0		0		0		0		0
BnaCnng07120D		0		0		0		0		0		0
BnaCnng07130D		14		26		6		7		5		8
BnaCnng07140D		0		1		2		0		1		0
BnaCnng07150D		2		2		2		0		2		1
BnaCnng07160D		0		0		0		0		0		0
BnaCnng07170D		0		0		0		0		0		0
BnaCnng07180D		0		0		0		0		0		0
BnaCnng07190D		0		0		0		0		0		0
BnaCnng07200D		0		0		1		0		1		1
BnaCnng07210D		92		79		105		97		61		62
BnaCnng07220D		244		177		186		147		153		169
BnaCnng07230D		0		0		0		0		0		0
BnaCnng07240D		384		216		362		275		252		319
BnaCnng07250D		374		343		362		258		236		329
BnaC04g08840D		3		2		1		1		0		1
BnaC04g08830D		66		49		22		17		27		33
BnaC04g08820D		12		9		12		5		9		10
BnaC04g08810D		1084		550		336		322		608		662
BnaC04g08800D		398		12		28		54		243		339
BnaC04g08790D		0		0		0		0		0		0
BnaC04g08780D		223		193		157		122		190		244
BnaC04g08770D		4		0		11		3		0		3
BnaC04g08760D		1		0		0		0		1		1
BnaC04g08750D		0		0		0		0		0		0
BnaC04g08740D		0		0		0		0		0		0
BnaC04g08730D		0		0		0		0		0		0
BnaC04g08720D		0		0		0		0		0		0
BnaC04g08710D		0		0		0		0		1		0
BnaC04g08700D		329		485		685		410		331		493
BnaC04g08690D		97		201		53		34		72		63
BnaC04g08680D		0		0		0		0		0		0
BnaC04g08670D		0		5		2		1		2		4
BnaC04g08660D		4		0		0		0		0		1
BnaC04g08650D		0		0		0		0		0		0
BnaC04g08640D		0		0		0		0		0		0
BnaC04g08630D		0		0		0		0		0		0
BnaC04g08620D		28		13		7		6		7		13
BnaC04g08610D		51		23		23		18		31		27
BnaC04g08600D		1		0		0		0		0		0
BnaC04g08590D		0		0		0		0		0		0
BnaC04g08580D		0		3		0		3		0		0
BnaC04g08570D		0		1		1		0		0		0
BnaC04g08560D		0		0		0		0		0		0
BnaC04g08550D		0		0		0		0		0		0
BnaC04g08540D		0		0		0		0		0		0
BnaC04g08530D		0		0		0		0		0		0
BnaC04g08520D		21		13		18		12		14		11
BnaC04g08510D		88		99		119		72		91		117
BnaC04g08500D		0		2		0		0		0		0
BnaC04g08490D		32		4		0		0		12		11
BnaC04g08480D		0		16		2		0		0		0
BnaC04g08470D		0		3		0		0		0		0
BnaC04g08460D		0		17		1		0		1		1
BnaC04g08450D		0		5		0		2		0		0
BnaC04g08440D		262		676		103		103		122		106
BnaC04g08430D		57		108		62		52		31		30
BnaC04g08420D		0		0		0		0		0		0
BnaC04g08410D		438		318		266		151		296		393
BnaC04g08400D		1		6		4		3		1		1
BnaC04g08390D		0		0		0		0		0		0
BnaC04g08380D		0		0		0		0		0		0
BnaC04g08370D		0		0		0		0		0		0
BnaC04g08360D		235		203		293		200		312		401
BnaC04g08350D		85		67		59		59		41		55
BnaC04g08340D		11		15		22		17		14		26
BnaC04g08330D		65		43		41		40		20		44
BnaC04g08320D		38		42		75		48		57		90
BnaC04g08310D		0		3		1		0		1		1
BnaC04g08300D		0		0		0		0		0		0
BnaC04g08290D		55		72		34		24		24		33
BnaC04g08280D		4		5		8		4		3		4
BnaC04g08270D		4		11		11		4		8		11
BnaC04g08260D		15		15		14		6		5		9
BnaC04g08250D		2		0		0		1		0		0
BnaC04g08240D		2		0		0		0		0		1
BnaC04g08230D		0		0		0		0		0		0
BnaC01g36900D		17		0		0		1		7		12
BnaC01g36910D		10		23		15		3		10		6
BnaC01g36920D		4		4		3		7		0		1
BnaC01g36930D		534		710		166		180		99		123
BnaC01g36940D		265		288		55		65		32		49
BnaC01g36950D		18		23		33		22		40		42
BnaC01g36960D		0		0		0		0		0		0
BnaC01g36970D		0		0		0		0		0		0
BnaC01g36980D		0		0		0		0		0		0
BnaC01g36990D		30		25		11		19		28		33
BnaC01g37000D		66		52		21		15		26		33
BnaC01g37010D		133		131		79		54		102		98
BnaC01g37020D		10		6		7		6		6		2
BnaC01g37030D		0		0		0		0		0		0
BnaC01g37040D		0		0		0		0		0		0
BnaC01g37050D		0		0		0		0		1		0
BnaC01g37060D		0		0		0		1		0		0
BnaC01g37070D		1		0		0		0		0		1
BnaC01g37080D		0		0		0		0		0		0
BnaC01g37090D		0		12		0		2		1		1
BnaC01g37100D		182		202		83		67		88		124
BnaC01g37110D		0		0		0		0		0		0
BnaC01g37120D		0		0		0		0		0		0
BnaC01g37130D		19		6		17		2		9		7
BnaC01g37140D		0		0		0		0		0		0
BnaC01g37150D		47		49		22		17		20		21
BnaC01g37160D		95		85		14		21		6		5
BnaC01g37170D		2		0		1		0		1		0
BnaC01g37180D		0		0		0		0		0		0
BnaC01g37190D		28		14		13		9		6		9
BnaC01g37200D		126		263		191		158		67		67
BnaC01g37210D		35		29		28		13		12		26
BnaC01g37220D		24		22		14		8		9		13
BnaC01g37230D		64		133		39		36		26		22
BnaC01g37240D		562		548		185		183		281		286
BnaC01g37250D		3		6		6		2		2		5
BnaC01g37260D		16		11		13		8		10		9
BnaC01g37270D		128		160		133		85		89		143
BnaC01g37280D		0		0		0		0		0		0
BnaC01g37290D		4		1		0		1		2		1
BnaC01g37300D		66		39		28		32		47		66
BnaC01g37310D		74		61		39		28		47		45
BnaC01g37320D		0		0		0		0		0		0
BnaC01g37330D		70		43		9		14		16		19
BnaA01g19280D		29		44		38		21		28		44
BnaA01g19290D		2		5		0		0		3		0
BnaA01g19300D		67		83		174		95		105		353
BnaA01g19310D		4		3		0		0		4		11
BnaA01g19320D		0		0		1		0		0		0
BnaA01g19330D		44		54		35		20		17		49
BnaA01g19340D		19		27		28		20		3		37
BnaA01g19350D		27		87		51		21		9		25
BnaA01g19360D		857		1400		1140		1117		528		1432
BnaA01g19370D		0		0		0		0		0		0
BnaA01g19380D		21		35		23		7		7		33
BnaA01g19390D		37		55		33		34		16		62
BnaA01g19400D		16		51		16		21		5		14
BnaA01g19410D		21		30		39		44		22		45
BnaA01g19420D		0		0		0		0		1		0
BnaA01g19430D		25		1		53		27		23		40
BnaA01g19440D		4		1		5		1		3		4
BnaA01g19450D		35		61		25		30		25		48
BnaA01g19460D		10		29		2		4		4		13
BnaA01g19470D		1		9		7		4		2		8
BnaA01g19480D		3		3		0		1		0		0
BnaA01g19490D		19		23		12		8		3		13
BnaA01g19500D		69		40		7		11		32		80
BnaA01g19510D		22		3		10		25		17		31
BnaA01g19520D		1		1		2		1		2		1
BnaA01g19530D		3		5		7		6		1		5
BnaA01g19540D		46		88		70		89		25		61
BnaA01g19550D		44		65		71		47		22		44
BnaA01g19560D		0		1		1		0		0		0
BnaA01g19570D		0		0		0		0		0		0
BnaA01g19580D		1		1		0		2		0		2
BnaA01g19590D		5		13		11		2		6		6
BnaA01g19600D		1		1		2		1		1		0
BnaA01g19610D		1		0		0		0		1		0
BnaA01g19620D		0		0		0		0		0		0
BnaA01g19630D		0		0		0		0		0		0
BnaA01g19640D		6		0		0		1		0		3
BnaA01g19650D		13		13		10		9		6		8
BnaA01g19660D		137		0		35		33		183		337
BnaA01g19670D		80		0		105		154		136		194
BnaA01g19680D		3		8		3		1		3		2
BnaA01g19690D		0		0		0		0		0		0
BnaA01g19700D		5		38		29		24		6		12
BnaA01g19710D		39		34		23		32		37		57
BnaA01g19720D		0		0		0		0		0		0
BnaA01g19730D		0		0		1		0		1		0
BnaA01g19740D		0		6		0		1		0		1
BnaA01g19750D		139		410		182		149		62		142
BnaA01g19760D		0		0		0		0		0		0
BnaA01g19770D		0		0		0		0		0		0
BnaA01g19780D		0		0		0		0		0		0
BnaAnng04230D		0		0		0		0		0		0
BnaAnng04240D		0		0		0		0		0		0
BnaAnng04250D		0		0		0		0		0		0
BnaAnng04260D		16		1		4		4		16		15
BnaAnng04270D		0		0		0		0		1		2
BnaAnng04280D		6		7		0		2		3		11
BnaAnng04290D		67		76		48		40		34		47
BnaAnng04300D		45		37		26		18		30		40
BnaAnng04310D		0		0		0		0		0		0
BnaAnng04320D		0		0		0		0		0		0
BnaAnng04330D		0		0		0		0		0		0
BnaAnng04340D		1		2		1		0		0		7
BnaAnng04350D		0		0		0		0		0		0
BnaC05g12580D		1		0		0		0		2		4
BnaC05g12570D		0		0		0		0		0		0
BnaC05g12560D		0		0		0		0		0		0
BnaC05g12550D		47		30		19		9		17		22
BnaC05g12540D		7		0		1		0		2		4
BnaC05g12530D		16		13		41		26		23		36
BnaC05g12520D		1		22		1		1		2		0
BnaC05g12510D		28		0		0		3		12		8
BnaC05g12500D		0		1		1		0		0		0
BnaC05g12490D		1		0		0		0		0		0
BnaC05g12480D		0		1		0		0		0		0
BnaC05g12470D		0		0		0		0		0		0
BnaC05g12460D		169		135		218		117		143		200
BnaC05g12450D		13		14		33		14		30		45
BnaC05g12440D		47		47		18		20		29		33
BnaC05g12430D		0		0		0		0		0		0
BnaC05g12420D		0		2		0		0		0		0
BnaC05g12410D		30		17		1		5		3		12
BnaC05g12400D		23		12		14		6		9		24
BnaC05g12390D		200		156		68		91		256		188
BnaC05g12380D		13		7		7		7		10		14
BnaC05g12370D		0		0		0		0		0		0
BnaC05g12360D		92		55		45		37		47		66
BnaC05g12350D		0		0		0		0		0		0
BnaC05g12340D		102		83		125		80		62		90
BnaC05g12330D		10		11		7		1		2		11
BnaC05g12320D		17		12		19		5		6		12
BnaC05g12310D		0		0		0		0		0		0
BnaC05g12300D		0		0		0		0		0		0
BnaC05g12290D		0		0		0		0		0		0
BnaC05g12280D		0		5		2		0		0		0
BnaC05g12270D		107		48		150		132		103		146
BnaC05g12260D		10		10		6		6		4		10
BnaC05g12250D		4		11		2		3		1		2
BnaC05g12240D		125		478		22		73		36		40
BnaC05g12230D		10		0		6		8		13		21
BnaC05g12220D		249		249		125		77		113		129
BnaC05g12210D		30		1		10		10		19		16
BnaC05g12200D		72		100		91		77		58		54
BnaC05g12190D		0		0		2		0		0		0
BnaC05g12180D		30		24		28		17		20		17
BnaC05g12170D		34		43		32		29		34		33
BnaC05g12160D		69		58		101		64		68		102
BnaC05g12150D		0		0		0		0		0		0
BnaC05g12140D		0		0		0		0		1		0
BnaC05g12130D		1092		1097		882		697		618		709
BnaC05g12120D		2		11		4		5		0		3
BnaC05g12110D		11		15		5		5		1		7
BnaC05g12100D		18		17		15		14		7		9
BnaC05g12090D		37		46		32		39		24		32
BnaC05g12080D		2		0		0		0		0		0
BnaC05g12070D		248		535		216		147		45		100
BnaC05g12060D		70		64		97		64		53		57
BnaC05g12050D		37		25		34		25		35		44
BnaC05g12040D		0		0		0		0		0		0
BnaC05g12030D		3		53		20		12		4		2
BnaC05g12020D		9		8		4		5		5		2
BnaC05g12010D		13		31		10		3		3		8
BnaC05g12000D		0		0		0		0		0		1
BnaC05g11990D		2		0		0		0		3		2
BnaC05g11980D		4		2		0		1		4		6
BnaC05g11970D		27		16		9		5		24		39
BnaC05g11960D		108		98		52		37		79		90
BnaC05g11950D		98		150		53		44		87		120
BnaC05g11940D		25		14		51		40		18		32
BnaC05g11930D		343		438		193		121		156		167
BnaA07g04480D		161		123		128		94		106		124
BnaA07g04470D		35		56		86		58		67		89
BnaA07g04460D		0		4		6		3		1		0
BnaA07g04450D		0		0		0		0		0		0
BnaA07g04440D		10		0		5		1		6		7
BnaA07g04430D		80		83		44		37		42		55
BnaA07g04420D		16		20		17		18		30		17
BnaA07g04410D		234		225		206		152		154		187
BnaA07g04400D		2		13		8		0		2		4
BnaA07g04390D		527		473		225		178		242		310
BnaA07g04380D		7		6		8		2		1		5
BnaA07g04370D		68		33		123		111		127		188
BnaA07g04360D		27		30		16		13		13		19
BnaA07g04350D		31		32		16		15		9		13
BnaA07g04340D		38		62		25		32		27		35
BnaA07g04330D		58		25		41		33		61		62
BnaA07g04320D		19		6		7		6		8		7
BnaA07g04310D		0		0		0		0		0		0
BnaA07g04300D		0		0		0		0		0		0
BnaA07g04290D		25		39		20		17		18		18
BnaA07g04280D		14		13		9		16		8		8
BnaA07g04270D		16		3		0		3		3		5
BnaC01g33120D		25		0		0		0		12		28
BnaC01g33110D		34		40		48		19		39		30
BnaC01g33100D		82		91		95		59		92		118
BnaC01g33090D		171		172		174		119		139		178
BnaC01g33080D		10		19		7		10		9		6
BnaC01g33070D		499		450		256		220		265		446
BnaC01g33060D		0		0		0		1		0		4
BnaC01g33050D		0		0		0		0		0		0
BnaC01g33040D		1		0		0		1		0		0
BnaC01g33030D		3		2		3		0		0		0
BnaC01g33020D		54		39		17		8		22		14
BnaC01g33010D		32		32		19		17		24		15
BnaC01g33000D		41		71		41		36		44		67
BnaC01g32990D		30		13		45		40		23		34
BnaC01g32980D		0		0		0		0		0		0
BnaC01g32970D		60		68		19		19		29		25
BnaC01g32960D		110		121		79		67		60		73
BnaC01g32950D		1		0		0		0		0		0
BnaC01g32940D		4		3		4		1		2		3
BnaC01g32930D		0		0		0		0		0		1
BnaC01g32920D		0		0		0		0		0		0
BnaC01g32910D		0		0		0		0		0		0
BnaC01g32900D		0		0		0		0		0		0
BnaC01g32890D		0		0		0		0		0		0
BnaC01g32880D		79		160		51		43		57		58
BnaC01g32870D		62		72		53		37		37		50
BnaC01g32860D		120		342		237		176		145		121
BnaC01g32850D		4		3		5		7		2		2
BnaC01g32840D		21		23		12		12		5		10
BnaC01g32830D		0		0		0		0		0		0
BnaC01g32820D		0		0		0		0		0		0
BnaC01g32810D		132		89		149		107		102		165
BnaC01g32800D		43		32		18		15		23		18
BnaC01g32790D		3		1		2		4		0		3
BnaC01g32780D		0		0		0		0		0		0
BnaC01g32770D		0		0		0		0		0		0
BnaC01g32760D		0		0		0		0		0		0
BnaC01g32750D		0		0		0		0		0		0
BnaC01g32740D		156		226		23		39		169		111
BnaCnng51000D		91		63		26		23		35		54
BnaCnng51010D		90		92		85		57		53		38
BnaCnng51020D		2		0		0		1		1		5
BnaCnng51030D		0		0		0		0		0		0
BnaAnng22280D		0		1		0		0		0		0
BnaAnng22290D		1		0		0		0		0		1
BnaAnng22300D		5		14		6		6		2		2
BnaC07g49850D		60		40		15		18		22		34
BnaC07g49860D		47		53		48		43		41		46
BnaC03g76570D		0		0		0		1		0		0
BnaC03g76580D		0		0		0		0		0		0
BnaC03g76590D		0		0		0		0		0		0
BnaA08g30720D		0		0		0		0		0		0
BnaA08g30730D		19		5		3		2		4		18
BnaA08g30740D		60		44		42		33		60		76
BnaA08g30750D		123		27		102		45		200		205
BnaA07g36240D		0		0		0		0		0		0
BnaA07g36250D		30		48		37		37		42		46
BnaA07g36260D		11		0		1		4		0		1
BnaA07g36270D		0		3		0		1		0		0
BnaA07g36280D		70		61		138		97		109		137
BnaCnng51040D		16		1		6		3		2		6
BnaCnng51050D		80		104		42		38		55		63
BnaCnng51060D		0		2		0		0		0		0
BnaA10g28800D		0		0		0		0		0		0
BnaA10g28810D		0		0		0		0		0		0
BnaA01g37390D		5		16		9		16		2		9
BnaA01g37400D		2		2		0		0		0		1
BnaCnng51070D		0		0		0		0		0		0
BnaCnng51080D		20		0		1		0		5		11
BnaCnng51090D		47		25		24		14		13		21
BnaCnng51100D		1		1		1		0		0		0
BnaCnng51110D		0		1		0		0		1		0
BnaCnng51120D		394		343		123		101		104		115
BnaCnng51130D		0		0		1		0		0		0
BnaC05g50450D		0		0		0		0		0		0
BnaC02g48360D		44		42		46		31		38		49
BnaC02g48370D		47		42		37		33		17		44
BnaAnng22310D		45		273		1		26		0		2
BnaAnng22320D		1		0		0		0		0		0
BnaAnng22330D		0		0		1		0		0		0
BnaAnng22340D		100		5		29		42		42		57
BnaAnng22350D		1		0		0		0		9		11
BnaAnng22360D		20		47		74		58		29		24
BnaAnng22370D		50		44		45		31		28		40
BnaAnng22380D		16		11		8		3		6		7
BnaC07g51190D		7		5		6		3		4		6
BnaC07g51200D		6		8		0		0		3		2
BnaC07g51210D		0		0		0		0		0		0
BnaC07g51220D		25		12		21		25		31		37
BnaCnng51140D		12		6		17		13		10		20
BnaAnng22390D		1		1		3		0		0		0
BnaAnng22400D		1		2		2		0		0		0
BnaAnng22410D		4		4		3		2		2		3
BnaCnng51150D		3		0		0		0		0		0
BnaCnng51160D		22		25		18		14		7		14
BnaCnng51170D		0		0		0		0		0		0
BnaCnng51180D		1		0		0		0		1		0
BnaCnng51190D		2		2		2		0		3		1
BnaCnng51200D		60		16		41		37		32		37
BnaCnng51210D		0		0		0		0		0		0
BnaCnng51220D		1		0		0		1		0		0
BnaCnng51230D		0		1		0		0		0		0
BnaC05g49910D		63		62		89		58		68		103
BnaC05g49920D		0		5		0		0		0		0
BnaC05g49930D		0		8		7		6		0		0
BnaC05g49940D		0		1		1		0		0		0
BnaC05g49950D		0		0		0		1		0		0
BnaCnng51240D		58		54		35		35		40		48
BnaCnng51250D		95		64		47		40		35		47
BnaCnng51260D		0		0		0		0		0		0
BnaA09g54650D		25		53		33		30		28		40
BnaA09g54660D		203		3		193		277		169		202
BnaCnng51270D		0		0		0		0		0		0
BnaCnng51280D		0		0		0		0		0		0
BnaCnng51290D		302		385		701		569		427		507
BnaCnng51300D		94		57		85		45		97		111
BnaCnng51310D		4		3		5		4		1		13
BnaCnng51320D		50		33		47		46		45		72
BnaCnng51330D		0		4		0		1		0		0
BnaCnng51340D		0		333		101		153		9		1
BnaCnng51350D		1		0		0		0		0		0
BnaUnng01490D		0		0		0		0		1		0
BnaUnng01500D		0		0		1		0		1		1
BnaUnng01510D		88		46		25		18		22		22
BnaCnng51360D		13		31		16		6		4		15
BnaCnng51370D		0		0		0		1		1		0
BnaCnng51380D		34		40		44		21		48		64
BnaCnng51390D		366		590		232		187		229		286
BnaCnng51400D		23		2		6		4		5		6
BnaCnng51410D		3		5		0		1		1		0
BnaC04g54800D		0		0		0		0		0		0
BnaCnng51420D		41		67		21		27		25		28
BnaCnng51430D		53		37		17		14		32		18
BnaC08g48810D		420		571		738		431		340		466
BnaC08g48820D		0		0		0		0		0		0
BnaCnng51440D		27		13		22		16		20		33
BnaCnng51450D		165		227		123		82		65		86
BnaAnng22420D		2		0		5		2		0		1
BnaAnng22430D		0		0		0		0		1		1
BnaAnng22440D		182		117		380		310		396		359
BnaC06g43580D		19		55		40		17		24		18
BnaAnng22450D		10		2		2		3		0		2
BnaAnng22460D		0		1		6		2		0		1
BnaCnng51460D		0		0		0		0		0		0
BnaAnng22470D		27		0		3		5		5		2
BnaAnng22480D		0		0		0		0		0		0
BnaC02g44680D		120		105		71		70		185		145
BnaC02g44690D		0		0		0		0		0		0
BnaC02g44700D		1		8		1		0		2		0
BnaCnng51470D		116		134		99		74		86		111
BnaCnng51480D		0		0		0		0		0		2
BnaUnng01520D		1		0		1		0		1		2
BnaUnng01530D		1		0		0		0		0		0
BnaUnng01540D		1		0		0		1		0		2
BnaUnng01550D		0		0		0		0		0		0
BnaUnng01560D		0		0		0		0		0		0
BnaCnng51490D		0		0		0		0		0		0
BnaC05g50350D		28		40		48		20		37		51
BnaA08g30570D		57		56		69		65		43		82
BnaA08g30580D		7		3		4		5		4		6
BnaCnng51500D		21		22		16		10		11		41
BnaCnng51510D		38		60		76		54		39		67
BnaCnng51520D		161		291		147		142		87		152
BnaCnng51530D		38		36		26		12		27		74
BnaAnng22490D		0		0		0		0		0		0
BnaAnng22500D		1		1		0		2		1		1
BnaCnng51540D		7		5		4		6		6		6
BnaCnng51550D		0		0		0		0		0		0
BnaCnng51560D		0		0		0		0		0		0
BnaCnng51570D		377		76		21		105		257		324
BnaCnng51580D		11		2		2		2		3		4
BnaCnng51590D		22		38		0		3		3		10
BnaCnng51600D		0		0		0		0		0		0
BnaCnng51610D		80		146		46		19		33		40
BnaA09g53010D		1		3		1		5		4		6
BnaAnng22510D		3		29		6		7		8		5
BnaAnng22520D		0		10		0		0		3		2
BnaAnng22530D		197		477		106		73		43		59
BnaAnng22540D		14		18		18		24		4		2
BnaAnng22550D		64		106		109		64		62		134
BnaA06g38060D		0		0		0		0		0		0
BnaA06g38070D		0		0		1		0		0		0
BnaA06g38080D		4		1		8		6		6		2
BnaA06g38090D		54		200		90		69		34		38
BnaC09g53530D		0		1		0		0		0		0
BnaCnng51620D		0		0		0		0		0		1
BnaUnng01570D		0		0		0		1		0		0
BnaUnng01580D		0		0		0		0		0		0
BnaUnng01590D		0		0		0		0		0		0
BnaUnng01600D		0		0		0		0		0		0
BnaUnng01610D		0		0		1		0		0		0
BnaC02g48770D		391		143		38		35		195		200
BnaC02g48780D		31		2		0		0		70		56
BnaC02g48790D		0		0		0		0		0		0
BnaAnng22560D		101		67		121		112		57		85
BnaAnng22570D		19		5		10		9		13		17
BnaAnng22580D		74		58		7		7		52		67
BnaAnng22590D		18		59		42		59		159		177
BnaCnng51630D		62		38		26		20		34		27
BnaCnng51640D		125		100		44		29		37		42
BnaCnng51650D		5		12		2		2		2		0
BnaCnng51660D		0		0		0		0		0		0
BnaCnng51670D		47		47		30		21		20		24
BnaAnng22600D		0		0		0		0		0		0
BnaAnng22610D		0		0		0		0		0		0
BnaAnng22620D		2		0		0		0		2		33
BnaCnng51680D		2384		18		3		11		755		1003
BnaCnng51690D		4		0		0		0		0		1
BnaAnng22630D		4		6		3		3		2		2
BnaCnng51700D		10		19		27		27		21		42
BnaA03g58050D		0		0		0		2		0		0
BnaCnng51710D		0		0		0		0		0		0
BnaA06g36210D		0		4		2		3		0		2
BnaA06g36200D		2		1		2		1		0		1
BnaA06g36190D		0		0		0		0		0		0
BnaA06g36180D		219		215		160		115		71		105
BnaA06g36170D		2		10		3		19		2		2
BnaA06g36160D		19		12		25		27		30		35
BnaA06g36150D		16		4		9		8		11		11
BnaA06g36140D		63		87		33		30		66		86
BnaA06g36130D		63		66		55		45		37		55
BnaA06g36120D		80		109		88		74		52		72
BnaA06g36110D		24		4		7		13		12		7
BnaA06g36100D		9		0		3		5		11		18
BnaA06g36090D		21		66		8		8		17		21
BnaA06g36080D		77		58		36		27		51		53
BnaA06g36070D		176		154		150		90		121		150
BnaA06g36060D		142		82		107		97		125		175
BnaA06g36050D		0		0		3		3		0		0
BnaA06g36040D		18		7		6		1		9		14
BnaA06g36030D		37		38		25		23		22		37
BnaA06g36020D		0		6		2		0		0		0
BnaA06g36010D		0		0		0		2		0		1
BnaA06g36000D		36		19		15		8		21		26
BnaA06g35990D		36		72		32		20		15		18
BnaA06g35980D		33		46		23		12		28		32
BnaA06g35970D		108		92		253		192		187		249
BnaA06g35960D		0		1		0		0		1		0
BnaA06g35950D		17		13		11		4		6		7
BnaA06g35940D		154		128		42		29		26		34
BnaA06g35930D		27		20		14		20		14		33
BnaA06g35920D		211		139		137		106		159		202
BnaA06g35910D		3		2		4		0		2		6
BnaA06g35900D		66		65		46		38		67		52
BnaA06g35890D		34		20		19		11		9		9
BnaA06g35880D		68		69		39		36		61		80
BnaA06g35870D		63		22		30		40		43		66
BnaA06g35860D		0		0		0		0		0		0
BnaA06g35850D		510		377		973		571		911		1275
BnaA06g35840D		0		0		0		0		0		0
BnaA06g35830D		47		49		111		72		90		108
BnaA06g35820D		0		0		0		0		0		0
BnaA06g35810D		24		13		2		2		5		4
BnaA06g35800D		0		0		0		0		0		0
BnaA06g35790D		0		0		0		0		0		0
BnaA06g35780D		0		0		0		0		0		0
BnaA06g35770D		0		0		0		0		0		0
BnaA06g35760D		0		0		0		0		0		0
BnaA06g35750D		0		0		0		0		0		0
BnaA06g35740D		0		0		0		0		0		0
BnaA06g35730D		1		0		1		1		1		2
BnaA06g35720D		0		0		1		2		1		1
BnaA06g35710D		0		0		0		0		1		1
BnaA06g35700D		6		0		15		16		21		16
BnaA06g35690D		24		0		44		34		34		33
BnaA06g35680D		3		0		6		6		1		6
BnaA06g35670D		127		119		19		32		130		99
BnaA06g35660D		188		266		184		114		108		142
BnaA06g35650D		80		53		36		32		37		69
BnaA06g35640D		33		9		6		10		18		34
BnaA06g35630D		143		171		116		65		91		102
BnaA06g35620D		45		98		60		58		37		58
BnaA06g35610D		61		21		35		43		71		97
BnaA06g35600D		6		7		5		2		2		2
BnaA06g35590D		176		118		168		113		103		120
BnaA06g35580D		0		2		0		0		0		0
BnaA06g35570D		6		11		9		7		3		1
BnaA06g35560D		44		56		20		13		28		34
BnaA06g35550D		1		3		1		4		0		1
BnaA06g35540D		210		142		189		183		174		244
BnaA06g35530D		102		76		117		87		38		62
BnaA06g35520D		39		41		63		42		59		89
BnaA06g35510D		424		210		245		174		150		187
BnaA06g35500D		17		10		1		1		1		3
BnaC02g26320D		0		3		1		0		0		0
BnaC02g26310D		6		5		3		3		4		6
BnaC02g26300D		26		11		6		3		9		10
BnaC02g26290D		16		1		0		0		22		10
BnaC02g26280D		0		0		0		0		0		0
BnaC02g26270D		0		0		0		0		0		0
BnaC02g26260D		0		0		0		0		0		0
BnaC02g26250D		0		0		0		0		0		0
BnaC02g26240D		15		29		25		18		20		14
BnaC02g26230D		0		0		0		0		0		0
BnaC02g26220D		0		0		0		0		0		0
BnaC02g26210D		0		0		0		0		0		0
BnaC02g26200D		0		0		0		0		0		0
BnaC02g26190D		0		0		0		0		0		0
